"","State","Year","Colonies","YieldPerCol","TotalProd","Pesticide","value","Pollutant","value"
"26808","Ohio",2007,14000,61,854000,"TotalNeonic",26418.1,"CO.Mean",NA
"26809","Ohio",2008,14000,53,742000,"TotalNeonic",38813.5,"CO.Mean",NA
"26810","Ohio",2009,11000,50,550000,"TotalNeonic",53709.4,"CO.Mean",0.297538946
"26811","Ohio",2010,18000,62,1116000,"TotalNeonic",68472.1,"CO.Mean",0.322609161202186
"26812","Ohio",2011,15000,66,990000,"TotalNeonic",80258.2,"CO.Mean",0.284810716347032
"26813","Ohio",2012,18000,60,1080000,"TotalNeonic",102784,"CO.Mean",0.27825491314554
"26814","Ohio",2013,17000,45,765000,"TotalNeonic",114539.8,"CO.Mean",0.243189903652968
"26815","Ohio",2014,15000,61,915000,"TotalNeonic",127421.8,"CO.Mean",0.248639014474886
"26816","Ohio",2015,17000,50,850000,"TotalNeonic",9126.3,"CO.Mean",0.269433179086758
"26817","Ohio",2016,15000,79,1185000,"TotalNeonic",2173.6,"CO.Mean",0.278614315426997
"26818","Ohio",2017,15000,73,1095000,"TotalNeonic",NA,"CO.Mean",NA
"26819","Oklahoma",1991,9000,70,630000,"TotalNeonic",NA,"CO.Mean",NA
"26820","Oklahoma",1992,9000,52,468000,"TotalNeonic",NA,"CO.Mean",NA
"26821","Oklahoma",1993,6000,67,402000,"TotalNeonic",NA,"CO.Mean",NA
"26822","Oklahoma",1994,5000,58,290000,"TotalNeonic",NA,"CO.Mean",NA
"26823","Oklahoma",1995,4000,76,304000,"TotalNeonic",156.3,"CO.Mean",NA
"26824","Oklahoma",1996,4000,59,236000,"TotalNeonic",35,"CO.Mean",NA
"26825","Oklahoma",1997,4000,58,232000,"TotalNeonic",1065.1,"CO.Mean",NA
"26826","Oklahoma",1998,4000,51,204000,"TotalNeonic",119.4,"CO.Mean",NA
"26827","Oklahoma",1999,6000,45,270000,"TotalNeonic",153,"CO.Mean",NA
"26828","Oklahoma",2000,7000,35,245000,"TotalNeonic",307.5,"CO.Mean",0.0472850187609075
"26829","Oklahoma",2001,4000,47,188000,"TotalNeonic",211.3,"CO.Mean",0.0343432885521886
"26830","Oklahoma",2002,3000,53,159000,"TotalNeonic",210.5,"CO.Mean",0.0529339862745098
"26831","Oklahoma",2003,3000,47,141000,"TotalNeonic",180.1,"CO.Mean",0.040873949578059
"26832","Oregon",1991,56000,46,2576000,"TotalNeonic",NA,"CO.Mean",NA
"26833","Oregon",1992,52000,49,2548000,"TotalNeonic",NA,"CO.Mean",NA
"26834","Oregon",1993,53000,67,3551000,"TotalNeonic",NA,"CO.Mean",NA
"26835","Oregon",1994,50000,65,3250000,"TotalNeonic",119.9,"CO.Mean",NA
"26836","Oregon",1995,52000,52,2704000,"TotalNeonic",382.6,"CO.Mean",NA
"26837","Oregon",1996,55000,59,3245000,"TotalNeonic",1050.6,"CO.Mean",NA
"26838","Oregon",1997,50000,53,2650000,"TotalNeonic",1791.5,"CO.Mean",NA
"26839","Oregon",1998,50000,45,2250000,"TotalNeonic",1543.1,"CO.Mean",NA
"26840","Oregon",1999,45000,57,2565000,"TotalNeonic",583.2,"CO.Mean",NA
"26841","Oregon",2000,48000,51,2448000,"TotalNeonic",1739.6,"CO.Mean",NA
"26842","Oregon",2001,44000,44,1936000,"TotalNeonic",3329.2,"CO.Mean",NA
"26843","Oregon",2002,43000,49,2107000,"TotalNeonic",2658.8,"CO.Mean",NA
"26844","Oregon",2003,42000,51,2142000,"TotalNeonic",2209.4,"CO.Mean",NA
"26845","Oregon",2004,42000,54,2268000,"TotalNeonic",3056.4,"CO.Mean",NA
"26846","Oregon",2005,39000,42,1638000,"TotalNeonic",3574.5,"CO.Mean",NA
"26847","Oregon",2006,46000,48,2208000,"TotalNeonic",3854.4,"CO.Mean",NA
"26848","Oregon",2007,46000,43,1978000,"TotalNeonic",5084.9,"CO.Mean",0.330530558441558
"26849","Oregon",2008,50000,43,2150000,"TotalNeonic",6011.2,"CO.Mean",0.336214955792683
"26850","Oregon",2009,55000,34,1870000,"TotalNeonic",8561.6,"CO.Mean",0.324423842939481
"26851","Oregon",2010,59000,39,2301000,"TotalNeonic",10001.9,"CO.Mean",0.324466198630137
"26852","Oregon",2011,60000,34,2040000,"TotalNeonic",9582.6,"CO.Mean",0.336895571428571
"26853","Oregon",2012,60000,32,1920000,"TotalNeonic",13051.4,"CO.Mean",0.296148884259259
"26854","Oregon",2013,62000,35,2170000,"TotalNeonic",14557.4,"CO.Mean",0.292247235735736
"26855","Oregon",2014,71000,40,2840000,"TotalNeonic",14035.2,"CO.Mean",0.242250420658682
"26856","Oregon",2015,71000,38,2698000,"TotalNeonic",5296.7,"CO.Mean",0.275150569863014
"26857","Oregon",2016,74000,35,2590000,"TotalNeonic",4852.3,"CO.Mean",NA
"26858","Oregon",2017,78000,40,3120000,"TotalNeonic",NA,"CO.Mean",NA
"26859","Pennsylvania",1991,40000,45,1800000,"TotalNeonic",NA,"CO.Mean",NA
"26860","Pennsylvania",1992,30000,41,1230000,"TotalNeonic",NA,"CO.Mean",NA
"26861","Pennsylvania",1993,28000,40,1120000,"TotalNeonic",NA,"CO.Mean",NA
"26862","Pennsylvania",1994,27000,47,1269000,"TotalNeonic",NA,"CO.Mean",NA
"26863","Pennsylvania",1995,25000,43,1075000,"TotalNeonic",2086.3,"CO.Mean",NA
"26864","Pennsylvania",1996,23000,46,1058000,"TotalNeonic",3129,"CO.Mean",NA
"26865","Pennsylvania",1997,22000,48,1056000,"TotalNeonic",1455.3,"CO.Mean",NA
"26866","Pennsylvania",1998,26000,66,1716000,"TotalNeonic",2068.1,"CO.Mean",NA
"26867","Pennsylvania",1999,28000,60,1680000,"TotalNeonic",2100.5,"CO.Mean",NA
"26868","Pennsylvania",2000,25000,45,1125000,"TotalNeonic",1920.9,"CO.Mean",0.460529701329809
"26869","Pennsylvania",2001,26000,57,1482000,"TotalNeonic",2049.3,"CO.Mean",0.472067852308947
"26870","Pennsylvania",2002,29000,57,1653000,"TotalNeonic",2308.4,"CO.Mean",0.415618079279992
"26871","Pennsylvania",2003,27000,50,1350000,"TotalNeonic",2341,"CO.Mean",0.384983955528186
"26872","Pennsylvania",2004,30000,54,1620000,"TotalNeonic",8855,"CO.Mean",0.431492479778323
"26873","Pennsylvania",2005,28000,56,1568000,"TotalNeonic",15806.5,"CO.Mean",0.302548724280764
"26874","Pennsylvania",2006,28000,40,1120000,"TotalNeonic",14003.1,"CO.Mean",0.348901492481118
"26875","Pennsylvania",2007,25000,42,1050000,"TotalNeonic",15885.3,"CO.Mean",0.274077711140055
"26876","Pennsylvania",2008,23000,48,1104000,"TotalNeonic",16290.5,"CO.Mean",0.24661555152983
"26877","Pennsylvania",2009,21000,40,840000,"TotalNeonic",18720.5,"CO.Mean",0.296849022299664
"26878","Pennsylvania",2010,30000,37,1110000,"TotalNeonic",14978.7,"CO.Mean",0.303416193581386
"26879","Pennsylvania",2011,24000,44,1056000,"TotalNeonic",22063.3,"CO.Mean",0.252635185134972
"26880","Pennsylvania",2012,16000,60,960000,"TotalNeonic",34370.8,"CO.Mean",0.219185872293384
"26881","Pennsylvania",2013,13000,45,585000,"TotalNeonic",31220,"CO.Mean",0.168104650653577
"26882","Pennsylvania",2014,17000,46,782000,"TotalNeonic",39879.9,"CO.Mean",0.180223274201096
"26883","Pennsylvania",2015,17000,53,901000,"TotalNeonic",6974,"CO.Mean",0.174156442591868
"26884","Pennsylvania",2016,19000,50,950000,"TotalNeonic",6658.2,"CO.Mean",0.095338598403977
"26885","Pennsylvania",2017,16000,46,736000,"TotalNeonic",NA,"CO.Mean",NA
"26886","South Carolina",1991,11000,61,671000,"TotalNeonic",NA,"CO.Mean",NA
"26887","South Carolina",1992,11000,69,759000,"TotalNeonic",NA,"CO.Mean",NA
"26888","South Carolina",1993,11000,90,990000,"TotalNeonic",NA,"CO.Mean",NA
"26889","South Carolina",1994,10000,100,1e+06,"TotalNeonic",NA,"CO.Mean",NA
"26890","South Carolina",1995,9000,90,810000,"TotalNeonic",6.4,"CO.Mean",NA
"26891","South Carolina",1996,9000,90,810000,"TotalNeonic",216.7,"CO.Mean",NA
"26892","South Carolina",2001,7000,40,280000,"TotalNeonic",631,"CO.Mean",NA
"26893","South Carolina",2002,5000,94,470000,"TotalNeonic",771.8,"CO.Mean",NA
"26894","South Carolina",2003,4000,70,280000,"TotalNeonic",890.5,"CO.Mean",0.260565568181818
"26895","South Carolina",2014,9000,54,486000,"TotalNeonic",16537.1,"CO.Mean",NA
"26896","South Carolina",2015,14000,67,938000,"TotalNeonic",8247.2,"CO.Mean",NA
"26897","South Carolina",2016,16000,45,720000,"TotalNeonic",14270.3,"CO.Mean",0.158057224137931
"26898","South Carolina",2017,16000,34,544000,"TotalNeonic",NA,"CO.Mean",NA
"26899","South Dakota",1991,225000,101,22725000,"TotalNeonic",NA,"CO.Mean",NA
"26900","South Dakota",1992,240000,85,20400000,"TotalNeonic",NA,"CO.Mean",NA
"26901","South Dakota",1993,245000,98,24010000,"TotalNeonic",NA,"CO.Mean",NA
"26902","South Dakota",1994,260000,100,2.6e+07,"TotalNeonic",NA,"CO.Mean",NA
"26903","South Dakota",1995,240000,85,20400000,"TotalNeonic",0.4,"CO.Mean",NA
"26904","South Dakota",1996,240000,97,23280000,"TotalNeonic",0.7,"CO.Mean",NA
"26905","South Dakota",1997,240000,65,15600000,"TotalNeonic",47,"CO.Mean",NA
"26906","South Dakota",1998,225000,95,21375000,"TotalNeonic",29.8,"CO.Mean",NA
"26907","South Dakota",1999,224000,104,23296000,"TotalNeonic",166.3,"CO.Mean",NA
"26908","South Dakota",2000,235000,121,28435000,"TotalNeonic",339.1,"CO.Mean",NA
"26909","South Dakota",2001,235000,65,15275000,"TotalNeonic",135.9,"CO.Mean",NA
"26910","South Dakota",2002,225000,51,11475000,"TotalNeonic",40.1,"CO.Mean",NA
"26911","South Dakota",2003,215000,70,15050000,"TotalNeonic",59.3,"CO.Mean",NA
"26912","South Dakota",2004,215000,105,22575000,"TotalNeonic",11791.6,"CO.Mean",NA
"26913","South Dakota",2005,220000,79,17380000,"TotalNeonic",23328.9,"CO.Mean",NA
"26914","South Dakota",2006,225000,47,10575000,"TotalNeonic",19961.6,"CO.Mean",NA
"26915","South Dakota",2007,255000,52,13260000,"TotalNeonic",35447.5,"CO.Mean",NA
"26916","South Dakota",2008,225000,95,21375000,"TotalNeonic",42858.5,"CO.Mean",NA
"26917","South Dakota",2009,270000,66,17820000,"TotalNeonic",66998.6,"CO.Mean",NA
"26918","South Dakota",2010,265000,58,15370000,"TotalNeonic",69742.2,"CO.Mean",NA
"26919","South Dakota",2011,250000,66,16500000,"TotalNeonic",97262,"CO.Mean",0.190492523876405
"26920","South Dakota",2012,260000,63,16380000,"TotalNeonic",134142.7,"CO.Mean",0.192224711748634
"26921","South Dakota",2013,265000,56,14840000,"TotalNeonic",171974.2,"CO.Mean",0.163930239497717
"26922","South Dakota",2014,280000,87,24360000,"TotalNeonic",148768.8,"CO.Mean",0.187529367977528
"26923","South Dakota",2015,290000,66,19140000,"TotalNeonic",9982.8,"CO.Mean",0.194528680921053
"26924","South Dakota",2016,280000,71,19880000,"TotalNeonic",1215.9,"CO.Mean",NA
"26925","South Dakota",2017,255000,57,14535000,"TotalNeonic",NA,"CO.Mean",NA
"26926","Tennessee",1991,14000,38,532000,"TotalNeonic",NA,"CO.Mean",NA
"26927","Tennessee",1992,7000,43,301000,"TotalNeonic",NA,"CO.Mean",NA
"26928","Tennessee",1993,8000,51,408000,"TotalNeonic",NA,"CO.Mean",NA
"26929","Tennessee",1994,6000,51,306000,"TotalNeonic",NA,"CO.Mean",NA
"26930","Tennessee",1995,5000,53,265000,"TotalNeonic",397,"CO.Mean",NA
"26931","Tennessee",1996,5000,64,320000,"TotalNeonic",241.1,"CO.Mean",NA
"26932","Tennessee",1997,7000,62,434000,"TotalNeonic",1292.4,"CO.Mean",NA
"26933","Tennessee",1998,7000,64,448000,"TotalNeonic",2954.5,"CO.Mean",NA
"26934","Tennessee",1999,8000,51,408000,"TotalNeonic",3196.2,"CO.Mean",NA
"26935","Tennessee",2000,9000,61,549000,"TotalNeonic",3094.9,"CO.Mean",NA
"26936","Tennessee",2001,8000,59,472000,"TotalNeonic",2256.9,"CO.Mean",NA
"26937","Tennessee",2002,8000,61,488000,"TotalNeonic",3021.4,"CO.Mean",1
"26938","Tennessee",2003,6000,40,240000,"TotalNeonic",2459.4,"CO.Mean",1
"26939","Tennessee",2004,6000,54,324000,"TotalNeonic",18142.9,"CO.Mean",NA
"26940","Tennessee",2005,7000,55,385000,"TotalNeonic",18060.1,"CO.Mean",NA
"26941","Tennessee",2006,7000,55,385000,"TotalNeonic",21587.1,"CO.Mean",NA
"26942","Tennessee",2007,7000,65,455000,"TotalNeonic",19298.7,"CO.Mean",NA
"26943","Tennessee",2008,7000,61,427000,"TotalNeonic",18619.7,"CO.Mean",0.206173325842697
"26944","Tennessee",2009,7000,51,357000,"TotalNeonic",28242.4,"CO.Mean",0.16378347943038
"26945","Tennessee",2010,8000,63,504000,"TotalNeonic",30970.5,"CO.Mean",0.178771238267148
"26946","Tennessee",2011,7000,44,308000,"TotalNeonic",35930.5,"CO.Mean",NA
"26947","Tennessee",2012,6000,61,366000,"TotalNeonic",37826.2,"CO.Mean",NA
"26948","Tennessee",2013,7000,45,315000,"TotalNeonic",48882.7,"CO.Mean",NA
"26949","Tennessee",2014,7000,63,441000,"TotalNeonic",51865.9,"CO.Mean",NA
"26950","Tennessee",2015,7000,59,413000,"TotalNeonic",9326.5,"CO.Mean",0.167289202586207
"26951","Tennessee",2016,6000,55,330000,"TotalNeonic",23857.2,"CO.Mean",0.185658796296296
"26952","Tennessee",2017,7000,41,287000,"TotalNeonic",NA,"CO.Mean",NA
"26953","Texas",1991,140000,78,10920000,"TotalNeonic",NA,"CO.Mean",NA
"26954","Texas",1992,125000,85,10625000,"TotalNeonic",NA,"CO.Mean",NA
"26955","Texas",1993,105000,82,8610000,"TotalNeonic",NA,"CO.Mean",NA
"26956","Texas",1994,103000,74,7622000,"TotalNeonic",2050.5,"CO.Mean",NA
"26957","Texas",1995,84000,106,8904000,"TotalNeonic",5934.9,"CO.Mean",NA
"26958","Texas",1996,82000,83,6806000,"TotalNeonic",3467.1,"CO.Mean",NA
"26959","Texas",1997,94000,106,9964000,"TotalNeonic",3650.3,"CO.Mean",NA
"26960","Texas",1998,91000,77,7007000,"TotalNeonic",6069.7,"CO.Mean",NA
"26961","Texas",1999,108000,81,8748000,"TotalNeonic",19112.6,"CO.Mean",NA
"26962","Texas",2000,105000,79,8295000,"TotalNeonic",8249.2,"CO.Mean",0.431359280510018
"26963","Texas",2001,97000,79,7663000,"TotalNeonic",18885.2,"CO.Mean",0.386472906033921
"26964","Texas",2002,114000,67,7638000,"TotalNeonic",9609.9,"CO.Mean",0.347164144474886
"26965","Texas",2003,140000,67,9380000,"TotalNeonic",8402.1,"CO.Mean",0.458854713405087
"26966","Texas",2004,116000,76,8816000,"TotalNeonic",79487.5,"CO.Mean",0.344097425468384
"26967","Texas",2005,84000,71,5964000,"TotalNeonic",70385.6,"CO.Mean",0.313438467367906
"26968","Texas",2006,82000,70,5740000,"TotalNeonic",45393.8,"CO.Mean",0.263976108287671
"26969","Texas",2007,105000,82,8610000,"TotalNeonic",69853,"CO.Mean",0.229577862876712
"26970","Texas",2008,77000,64,4928000,"TotalNeonic",52012,"CO.Mean",0.222891001762946
"26971","Texas",2009,89000,63,5607000,"TotalNeonic",67502.9,"CO.Mean",0.195735288861264
"26972","Texas",2010,1e+05,72,7200000,"TotalNeonic",75451.3,"CO.Mean",0.226118433373807
"26973","Texas",2011,78000,58,4524000,"TotalNeonic",96401.8,"CO.Mean",0.196853239844471
"26974","Texas",2012,92000,52,4784000,"TotalNeonic",126923.7,"CO.Mean",0.183136921859402
"26975","Texas",2013,106000,59,6254000,"TotalNeonic",142920.9,"CO.Mean",0.175053844047619
"26976","Texas",2014,116000,78,9048000,"TotalNeonic",164057.1,"CO.Mean",0.178848882223279
"26977","Texas",2015,126000,66,8316000,"TotalNeonic",47419.7,"CO.Mean",0.206323672390654
"26978","Texas",2016,133000,70,9310000,"TotalNeonic",22779.8,"CO.Mean",0.222819046212121
"26979","Texas",2017,120000,66,7920000,"TotalNeonic",NA,"CO.Mean",NA
"26980","Utah",1991,45000,34,1530000,"TotalNeonic",NA,"CO.Mean",NA
"26981","Utah",1992,47000,56,2632000,"TotalNeonic",NA,"CO.Mean",NA
"26982","Utah",1993,42000,53,2226000,"TotalNeonic",NA,"CO.Mean",NA
"26983","Utah",1994,43000,59,2537000,"TotalNeonic",NA,"CO.Mean",NA
"26984","Utah",1995,32000,33,1056000,"TotalNeonic",646.9,"CO.Mean",NA
"26985","Utah",1996,34000,46,1564000,"TotalNeonic",113.2,"CO.Mean",NA
"26986","Utah",1997,32000,52,1664000,"TotalNeonic",141.6,"CO.Mean",NA
"26987","Utah",1998,30000,58,1740000,"TotalNeonic",61.6,"CO.Mean",NA
"26988","Utah",1999,26000,45,1170000,"TotalNeonic",19.8,"CO.Mean",NA
"26989","Utah",2000,24000,41,984000,"TotalNeonic",88.7,"CO.Mean",NA
"26990","Utah",2001,23000,38,874000,"TotalNeonic",11.6,"CO.Mean",NA
"26991","Utah",2002,22000,59,1298000,"TotalNeonic",45.9,"CO.Mean",NA
"26992","Utah",2003,25000,57,1425000,"TotalNeonic",59.6,"CO.Mean",NA
"26993","Utah",2004,24000,70,1680000,"TotalNeonic",179,"CO.Mean",NA
"26994","Utah",2005,24000,45,1080000,"TotalNeonic",154,"CO.Mean",NA
"26995","Utah",2006,26000,50,1300000,"TotalNeonic",130.8,"CO.Mean",NA
"26996","Utah",2007,28000,42,1176000,"TotalNeonic",44.8,"CO.Mean",NA
"26997","Utah",2008,28000,48,1344000,"TotalNeonic",283,"CO.Mean",NA
"26998","Utah",2009,26000,38,988000,"TotalNeonic",340.9,"CO.Mean",NA
"26999","Utah",2010,26000,30,780000,"TotalNeonic",595.8,"CO.Mean",NA
"27000","Utah",2011,23000,39,897000,"TotalNeonic",626.7,"CO.Mean",0.346075317174515
"27001","Utah",2012,25000,38,950000,"TotalNeonic",1533.2,"CO.Mean",0.394156133953168
"27002","Utah",2013,30000,34,1020000,"TotalNeonic",1639.7,"CO.Mean",0.332877976190476
"27003","Utah",2014,29000,28,812000,"TotalNeonic",1751.5,"CO.Mean",0.328788616242038
"27004","Utah",2015,27000,42,1134000,"TotalNeonic",223.8,"CO.Mean",0.360338565217391
"27005","Utah",2016,31000,32,992000,"TotalNeonic",95.5,"CO.Mean",0.515134
"27006","Utah",2017,27000,31,837000,"TotalNeonic",NA,"CO.Mean",NA
"27007","Vermont",1991,6000,75,450000,"TotalNeonic",NA,"CO.Mean",NA
"27008","Vermont",1992,6000,63,378000,"TotalNeonic",NA,"CO.Mean",NA
"27009","Vermont",1993,6000,82,492000,"TotalNeonic",NA,"CO.Mean",NA
"27010","Vermont",1994,5000,77,385000,"TotalNeonic",NA,"CO.Mean",NA
"27011","Vermont",1995,5000,67,335000,"TotalNeonic",10.4,"CO.Mean",NA
"27012","Vermont",1996,4000,83,332000,"TotalNeonic",510.2,"CO.Mean",NA
"27013","Vermont",1997,5000,63,315000,"TotalNeonic",68.3,"CO.Mean",NA
"27014","Vermont",1998,6000,64,384000,"TotalNeonic",3.2,"CO.Mean",NA
"27015","Vermont",1999,6000,66,396000,"TotalNeonic",14.4,"CO.Mean",NA
"27016","Vermont",2000,7000,59,413000,"TotalNeonic",41.6,"CO.Mean",NA
"27017","Vermont",2001,7000,81,567000,"TotalNeonic",69.8,"CO.Mean",NA
"27018","Vermont",2002,7000,89,623000,"TotalNeonic",39.7,"CO.Mean",NA
"27019","Vermont",2003,7000,83,581000,"TotalNeonic",22.9,"CO.Mean",NA
"27020","Vermont",2004,6000,68,408000,"TotalNeonic",307.3,"CO.Mean",NA
"27021","Vermont",2005,6000,91,546000,"TotalNeonic",1319.7,"CO.Mean",NA
"27022","Vermont",2006,6000,56,336000,"TotalNeonic",683,"CO.Mean",NA
"27023","Vermont",2007,5000,64,320000,"TotalNeonic",1019.7,"CO.Mean",NA
"27024","Vermont",2008,5000,66,330000,"TotalNeonic",512,"CO.Mean",NA
"27025","Vermont",2009,5000,49,245000,"TotalNeonic",634.7,"CO.Mean",NA
"27026","Vermont",2010,4000,65,260000,"TotalNeonic",843.2,"CO.Mean",NA
"27027","Vermont",2011,4000,43,172000,"TotalNeonic",745.7,"CO.Mean",NA
"27028","Vermont",2012,4000,60,240000,"TotalNeonic",799.5,"CO.Mean",NA
"27029","Vermont",2013,3000,51,153000,"TotalNeonic",1978.5,"CO.Mean",NA
"27030","Vermont",2014,3000,58,174000,"TotalNeonic",2011,"CO.Mean",NA
"27031","Vermont",2015,5000,52,260000,"TotalNeonic",217.9,"CO.Mean",NA
"27032","Vermont",2016,6000,52,312000,"TotalNeonic",113,"CO.Mean",NA
"27033","Vermont",2017,7000,45,315000,"TotalNeonic",NA,"CO.Mean",NA
"27034","Virginia",1991,16000,33,528000,"TotalNeonic",NA,"CO.Mean",NA
"27035","Virginia",1992,13000,38,494000,"TotalNeonic",NA,"CO.Mean",NA
"27036","Virginia",1993,10000,54,540000,"TotalNeonic",NA,"CO.Mean",NA
"27037","Virginia",1994,11000,52,572000,"TotalNeonic",NA,"CO.Mean",NA
"27038","Virginia",1995,9000,45,405000,"TotalNeonic",1347.7,"CO.Mean",NA
"27039","Virginia",1996,7000,50,350000,"TotalNeonic",756.3,"CO.Mean",NA
"27040","Virginia",1997,8000,53,424000,"TotalNeonic",1444.6,"CO.Mean",NA
"27041","Virginia",1998,8000,37,296000,"TotalNeonic",2842.2,"CO.Mean",NA
"27042","Virginia",1999,7000,35,245000,"TotalNeonic",835.5,"CO.Mean",NA
"27043","Virginia",2000,7000,42,294000,"TotalNeonic",1660,"CO.Mean",0.658900972889019
"27044","Virginia",2001,9000,52,468000,"TotalNeonic",1708.9,"CO.Mean",NA
"27045","Virginia",2002,8000,38,304000,"TotalNeonic",3320.8,"CO.Mean",NA
"27046","Virginia",2003,6000,37,222000,"TotalNeonic",1206.1,"CO.Mean",NA
"27047","Virginia",2004,7000,38,266000,"TotalNeonic",3549,"CO.Mean",NA
"27048","Virginia",2005,8000,37,296000,"TotalNeonic",3927,"CO.Mean",NA
"27049","Virginia",2006,8000,42,336000,"TotalNeonic",8223.5,"CO.Mean",0.485208286203523
"27050","Virginia",2007,6000,46,276000,"TotalNeonic",8241.7,"CO.Mean",0.45192824622438
"27051","Virginia",2008,6000,42,252000,"TotalNeonic",8360.8,"CO.Mean",0.351013584454796
"27052","Virginia",2009,6000,39,234000,"TotalNeonic",9561.8,"CO.Mean",0.260333893503289
"27053","Virginia",2010,5000,37,185000,"TotalNeonic",7700.5,"CO.Mean",0.110483601162791
"27054","Virginia",2011,4000,40,160000,"TotalNeonic",14200.5,"CO.Mean",0.29104644379845
"27055","Virginia",2012,4000,41,164000,"TotalNeonic",13324.7,"CO.Mean",0.268364981582126
"27056","Virginia",2013,5000,35,175000,"TotalNeonic",15530.1,"CO.Mean",0.28342012956621
"27057","Virginia",2014,6000,41,246000,"TotalNeonic",22209.6,"CO.Mean",0.263996426470588
"27058","Virginia",2015,6000,38,228000,"TotalNeonic",6504.2,"CO.Mean",0.280004964840183
"27059","Virginia",2016,5000,38,190000,"TotalNeonic",9771.90000000001,"CO.Mean",0.291826016666667
"27060","Virginia",2017,5000,35,175000,"TotalNeonic",NA,"CO.Mean",NA
"27061","Washington",1991,85000,42,3570000,"TotalNeonic",NA,"CO.Mean",NA
"27062","Washington",1992,80000,44,3520000,"TotalNeonic",NA,"CO.Mean",NA
"27063","Washington",1993,60000,45,2700000,"TotalNeonic",NA,"CO.Mean",NA
"27064","Washington",1994,60000,62,3720000,"TotalNeonic",943.2,"CO.Mean",NA
"27065","Washington",1995,60000,59,3540000,"TotalNeonic",3186.6,"CO.Mean",NA
"27066","Washington",1996,57000,58,3306000,"TotalNeonic",4718.4,"CO.Mean",NA
"27067","Washington",1997,60000,52,3120000,"TotalNeonic",16320.3,"CO.Mean",NA
"27068","Washington",1998,58000,51,2958000,"TotalNeonic",24933.7,"CO.Mean",NA
"27069","Washington",1999,52000,50,2600000,"TotalNeonic",3698.9,"CO.Mean",NA
"27070","Washington",2000,52000,54,2808000,"TotalNeonic",10588.6,"CO.Mean",NA
"27071","Washington",2001,48000,52,2496000,"TotalNeonic",6781.8,"CO.Mean",NA
"27072","Washington",2002,50000,51,2550000,"TotalNeonic",9414.3,"CO.Mean",NA
"27073","Washington",2003,58000,56,3248000,"TotalNeonic",13587,"CO.Mean",NA
"27074","Washington",2004,56000,63,3528000,"TotalNeonic",15616.6,"CO.Mean",NA
"27075","Washington",2005,51000,55,2805000,"TotalNeonic",20763.1,"CO.Mean",NA
"27076","Washington",2006,49000,52,2548000,"TotalNeonic",13220.6,"CO.Mean",NA
"27077","Washington",2007,46000,44,2024000,"TotalNeonic",21715.4,"CO.Mean",NA
"27078","Washington",2008,49000,44,2156000,"TotalNeonic",16467.1,"CO.Mean",NA
"27079","Washington",2009,62000,44,2728000,"TotalNeonic",27783,"CO.Mean",NA
"27080","Washington",2010,71000,37,2627000,"TotalNeonic",30144.5,"CO.Mean",NA
